"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-527 0.285129652231393 2 27 "GO:0051567;GO:0061647" "histone H3-K9 modification" 0.505551712516445
-837 0.0502977562778524 2 36 "GO:0051568" "histone H3-K4 methylation" 0.16133926143388
-1123 0.0132159341247835 2 32 "GO:0051569" "regulation of histone H3-K4 methylation" 0.0613254224337916
-406 0.322683845124957 2 39 "GO:0051570" "regulation of histone H3-K9 methylation" 0.549529148613056
-1628 0.0070394897342901 3 18 "GO:0051571" "positive regulation of histone H3-K4 methylation" 0.0387825083918003
-1759 0.0393476794777904 3 9 "GO:0051572" "negative regulation of histone H3-K4 methylation" 0.135137531574108
-1708 0.0269591417094632 2 11 "GO:0051573" "negative regulation of histone H3-K9 methylation" 0.101744105434584
-1011 0.0707315064926404 3 21 "GO:0051574" "positive regulation of histone H3-K9 methylation" 0.202349663113849
32 0.926673802677638 2 55 "GO:0051591;GO:0014074;GO:0046683" "response to purine-containing compound" 0.961955089648271
-89 0.868094300129788 2 23 "GO:0051602" "response to electrical stimulus" 0.927967138158294
646 0.00763930131439854 2 113 "GO:0051604;GO:0016485" "protein maturation" 0.0410708513321386
-340 0.198202254861143 2 95 "GO:0051607;GO:0009615;GO:0140546" "response to virus" 0.403963710899294
-510 0.00120137149189398 2 273 "GO:0051640" "organelle localization" 0.0110733235489317
-565 0.192791825874867 2 35 "GO:0051642;GO:0061842" "centrosome localization" 0.398698148017462
918 0.234541268891485 2 11 "GO:0051645" "Golgi localization" 0.450859187394279
127 0.820847942921384 2 21 "GO:0051646" "mitochondrion localization" 0.902354519177417
217 0.506109373758531 2 62 "GO:0051650;GO:0051648" "vesicle localization" 0.706792629547143
647 0.0594175535468105 2 56 "GO:0051651;GO:0032507" "maintenance of location in cell" 0.18061854730043
-373 0.0540450612339638 2 178 "GO:0051656" "establishment of organelle localization" 0.168701406094803
-128 0.8685562208829 3 11 "GO:0051657" "maintenance of organelle location" 0.927967138158294
-91 0.536442610460728 2 317 "GO:0051668;GO:0072657" "localization within membrane" 0.731686909214428
-866 0.0690691256209943 2 29 "GO:0051701" "biological process involved in interaction with host" 0.199732363267637
-1301 0.0232233115882667 2 20 "GO:0051781" "positive regulation of cell division" 0.0911199538382505
2059 0.00185716407058611 5 15 "GO:0051782;GO:0035095" "negative regulation of cell division" 0.0151290926725795
-86 0.857322306500391 2 29 "GO:0051851;GO:0051702" "biological process involved in interaction with symbiont" 0.924823689374422
-861 0.0106495740539723 2 58 "GO:0051865" "protein autoubiquitination" 0.0526956701337296
337 0.449816070163977 3 33 "GO:0051881" "regulation of mitochondrial membrane potential" 0.664348155114927
-389 0.39846194426518 2 31 "GO:0051893;GO:0090109;GO:0150116" "regulation of cell-substrate junction organization" 0.622990237025489
-643 0.347737172755873 3 14 "GO:0051895;GO:0150118" "negative regulation of focal adhesion assembly" 0.575536673660416
17 0.954176167210022 2 77 "GO:0051896" "regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction" 0.975583531395074
-44 0.904469344218431 7 48 "GO:0051897" "positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction" 0.946999250686382
144 0.774916169512914 3 26 "GO:0051898" "negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction" 0.877096584525797
422 0.22699792884948 2 54 "GO:0051924" "regulation of calcium ion transport" 0.443144387858678
740 0.337702788517814 6 11 "GO:0051926" "negative regulation of calcium ion transport" 0.564669493691864
1271 0.0996974828984489 6 11 "GO:0051931" "regulation of sensory perception" 0.256639377942828
1711 0.00136937512652105 2 23 "GO:0051952" "regulation of amine transport" 0.0121965677935475
1275 0.0987310427968803 6 11 "GO:0051966" "regulation of synaptic transmission, glutamatergic" 0.254888987259216
220 0.694391568529026 4 21 "GO:0051972;GO:0051973" "regulation of telomerase activity" 0.8350199239917
-1536 0.0720148424386476 7 9 "GO:0051984" "positive regulation of chromosome segregation" 0.205361429024617
1087 0.0378088393759435 4 24 "GO:0055001" "muscle cell development" 0.131275872443156
940 0.185886284268305 2 13 "GO:0055008;GO:0055010" "cardiac muscle tissue morphogenesis" 0.389254037276576
-405 0.386452597642523 4 30 "GO:0055021;GO:0060420" "regulation of cardiac muscle tissue growth" 0.615009732519846
346 0.57778794707749 4 17 "GO:0055023;GO:0060421" "positive regulation of cardiac muscle tissue growth" 0.760915057795596
-1486 0.029951394444678 3 14 "GO:0055057" "neuroblast division" 0.10933077316418
-1766 0.0292061941656768 2 10 "GO:0055059" "asymmetric neuroblast division" 0.107343811293932
820 0.00387067457032867 2 82 "GO:0055074;GO:0006874" "calcium ion homeostasis" 0.0252094937308645
697 0.173911718524199 2 25 "GO:0055075;GO:0006883;GO:0055078" "potassium ion homeostasis" 0.369977796096067
261 0.0646159251097001 2 341 "GO:0055082;GO:0019725" "cellular homeostasis" 0.191200168209434
1139 1.64750313114099e-18 2 408 "GO:0055085" "transmembrane transport" 2.31690966653091e-16
231 0.397210608455436 3 89 "GO:0055088" "lipid homeostasis" 0.621878392432156
4 0.994594105801768 2 18 "GO:0055089" "fatty acid homeostasis" 0.997955482802225
-383 0.504312318720741 3 20 "GO:0060021" "roof of mouth development" 0.705509170482628
77 0.907647776019445 5 15 "GO:0060026" "convergent extension" 0.948303211844961
603 0.414801387245766 3 12 "GO:0060041" "retina development in camera-type eye" 0.63429691834053
-111 0.858400894037951 5 17 "GO:0060043" "regulation of cardiac muscle cell proliferation" 0.924823689374422
-381 0.564757378253243 2 15 "GO:0060048;GO:0006941" "striated muscle contraction" 0.754893303998332
-1490 0.00302859048460846 2 26 "GO:0060070;GO:0016055" "Wnt signaling pathway" 0.0217786180223772
-328 0.530339056987102 2 24 "GO:0060079;GO:0060078" "regulation of postsynaptic membrane potential" 0.724471349831051
-238 0.73773105557873 3 13 "GO:0060122" "inner ear receptor cell stereocilium organization" 0.854401754004725
1014 0.125371462751432 2 15 "GO:0060123" "regulation of growth hormone secretion" 0.298567333753856
-55 0.933457110055695 3 15 "GO:0060135" "maternal process involved in female pregnancy" 0.964991944863708
205 0.672159014006725 2 28 "GO:0060136;GO:0060996;GO:0035338;GO:0035336;GO:0046949;GO:0070672" "dendritic spine development" 0.82310214730796
268 0.567122809139088 2 30 "GO:0060213;GO:0060211" "regulation of nuclear-transcribed mRNA poly(A) tail shortening" 0.755650712591248
-224 0.719097132219257 2 17 "GO:0060216" "definitive hemopoiesis" 0.843763606942817
-2827 6.89993785110517e-05 2 13 "GO:0060236" "regulation of mitotic spindle organization" 0.00113806382334278
1271 1.63412666512501e-05 2 76 "GO:0060249;GO:0001894" "anatomical structure homeostasis" 0.00032105782714809
740 0.279463248863312 5 14 "GO:0060251" "regulation of glial cell proliferation" 0.499148262675648
1230 0.0833531096700329 5 13 "GO:0060259" "regulation of feeding behavior" 0.226801944030884
-215 0.591037039033962 2 41 "GO:0060260;GO:2000142" "regulation of DNA-templated transcription initiation" 0.771872418523336
-276 0.687328655958507 3 14 "GO:0060261" "positive regulation of transcription initiation by RNA polymerase II" 0.831390750892318
121 0.644380395045951 6 97 "GO:0060271;GO:0044782" "cilium organization" 0.806712185679913
-509 0.000190757264209006 2 367 "GO:0060284" "regulation of cell development" 0.00253583786052967
1005 0.193313783902371 4 11 "GO:0060285;GO:0001539;GO:0030317;GO:0060294;GO:0097722" "cilium-dependent cell motility" 0.398977378328602
1035 0.058184120182008 4 22 "GO:0060291" "long-term synaptic potentiation" 0.177881550616624
-165 0.830595273615844 2 11 "GO:0060292" "long-term synaptic depression" 0.908452955833621
3531 1.89286118247639e-09 4 19 "GO:0060298;GO:0060297" "regulation of sarcomere organization" 8.42954179929486e-08
457 0.519774077238075 3 13 "GO:0060306;GO:0099623" "regulation of membrane repolarization" 0.715483782905432
-699 0.306947900178463 2 14 "GO:0060317" "cardiac epithelial to mesenchymal transition" 0.530164698950778
-937 0.171291503591132 2 14 "GO:0060325" "face morphogenesis" 0.365466842452578
456 0.364549218161634 3 26 "GO:0060326" "cell chemotaxis" 0.593413999961262
-307 0.610766388494848 4 18 "GO:0060339;GO:0060338" "regulation of type I interferon-mediated signaling pathway" 0.785355048151219
-234 0.68343055757706 2 20 "GO:0060348" "bone development" 0.830057477202684
512 0.281823506766412 8 29 "GO:0060384;GO:0021610;GO:0021602;GO:0006382;GO:0016553;GO:0021618;GO:0061744;GO:0097049;GO:0044387;GO:0050884" "neuromuscular process controlling posture" 0.501687148620821
-923 0.254462512870616 2 10 "GO:0060390" "regulation of SMAD protein signal transduction" 0.470210120601858
-324 0.562255378849839 5 21 "GO:0060395" "SMAD protein signal transduction" 0.752678543229845
67 0.902656486242394 2 22 "GO:0060411" "cardiac septum morphogenesis" 0.945471631219003
715 0.200866037693011 2 21 "GO:0060415" "muscle tissue morphogenesis" 0.406293756787075
-117 0.685262143062037 2 80 "GO:0060429" "epithelium development" 0.831352611911348
-445 0.38486862544032 2 25 "GO:0060446" "branching involved in open tracheal system development" 0.613532118727926
-958 0.112712122877695 2 18 "GO:0060485" "mesenchyme development" 0.279116582325488
656 0.11019216830131 2 39 "GO:0060537" "muscle tissue development" 0.275171470748692
1215 0.15474071142875 2 9 "GO:0060544;GO:0062098" "regulation of necroptotic process" 0.341270562082121
-85 0.815743409035886 -1 50 "GO:0060548" "obsolete negative regulation of cell death" 0.898831500595418
827 0.00402113788282667 3 80 "GO:0060560" "developmental growth involved in morphogenesis" 0.0259528512630746
957 0.00490867373654325 2 57 "GO:0060562" "epithelial tube morphogenesis" 0.0302909381617634
-839 0.256524999339072 2 12 "GO:0060571" "morphogenesis of an epithelial fold" 0.472713653954483
124 0.861830459035296 3 13 "GO:0060576;GO:0002066" "columnar/cuboidal epithelial cell development" 0.924823689374422
890 0.120402482270912 2 20 "GO:0060612;GO:0061448" "connective tissue development" 0.291656138377845
110 0.497827811924501 2 256 "GO:0060627" "regulation of vesicle-mediated transport" 0.703106537638732
-1071 0.131566748033307 4 13 "GO:0060632" "regulation of microtubule-based movement" 0.307099735155252
-1210 0.0450427680255138 4 18 "GO:0060688" "regulation of morphogenesis of a branching structure" 0.148769191797494
-658 0.393897732796188 3 11 "GO:0060746" "parental behavior" 0.61947895352055
-1521 0.0214866629604557 2 15 "GO:0060765" "regulation of androgen receptor signaling pathway" 0.0863343810982521
-1225 0.151443743613999 7 9 "GO:0060766" "negative regulation of androgen receptor signaling pathway" 0.336653646369888
-1247 0.168458732362668 2 8 "GO:0060788" "ectodermal placode formation" 0.361253397169381
12 0.958393245048402 2 131 "GO:0060828;GO:0030111" "regulation of Wnt signaling pathway" 0.977505524316485
2968 0.000121252949661933 2 11 "GO:0060856" "establishment of blood-brain barrier" 0.00180998816478595
-1677 9.28524952973332e-06 2 46 "GO:0060964;GO:1900368;GO:0060966;GO:0060147" "regulation of post-transcriptional gene silencing" 0.000200082151156834
500 0.499054713045743 3 12 "GO:0060997" "dendritic spine morphogenesis" 0.703106537638732
-9 0.980761179657194 2 53 "GO:0060999;GO:0060998" "regulation of dendritic spine development" 0.987785100657377
-1536 0.057911188980031 2 10 "GO:0061000" "negative regulation of dendritic spine development" 0.177656368489831
-64 0.879570447465357 2 37 "GO:0061001;GO:0099175" "regulation of postsynapse organization" 0.932994138796123
1293 0.0940568055087379 3 11 "GO:0061003" "positive regulation of dendritic spine morphogenesis" 0.246633743198575
-130 0.618202461926265 5 97 "GO:0061014;GO:1903313" "positive regulation of mRNA metabolic process" 0.789814131352682
-15 0.905361636010763 2 404 "GO:0061024" "membrane organization" 0.947491565472177
-294 0.332084128702438 3 72 "GO:0061025" "membrane fusion" 0.557717656752303
230 0.510636441864972 2 54 "GO:0061041" "regulation of wound healing" 0.70878990787699
-2 0.996590028803934 6 36 "GO:0061045;GO:1903035" "negative regulation of response to wounding" 0.998811111978103
-789 0.266843589327938 3 13 "GO:0061050" "regulation of cell growth involved in cardiac muscle cell development" 0.484379124106148
1675 0.030058302239315 5 11 "GO:0061053" "somite development" 0.10957132821753
1558 0.0150165539329459 2 16 "GO:0061057" "peptidoglycan recognition protein signaling pathway" 0.0669853624521393
2346 3.43968330537838e-33 3 175 "GO:0061061" "muscle structure development" 1.83816675839421e-30
154 0.628661292127922 2 65 "GO:0061077" "chaperone-mediated protein folding" 0.797174622079512
3 0.99669579414402 3 10 "GO:0061081" "positive regulation of myeloid leukocyte cytokine production involved in immune response" 0.998811111978103
-224 0.793499810276014 2 9 "GO:0061085" "regulation of histone H3-K27 methylation" 0.888266764894175
-1825 0.00063879556026206 2 23 "GO:0061097" "regulation of protein tyrosine kinase activity" 0.00688250700411381
-494 0.585680236610016 2 8 "GO:0061098" "positive regulation of protein tyrosine kinase activity" 0.76712627069704
-2545 7.09427212328803e-05 5 16 "GO:0061099;GO:0050732" "negative regulation of peptidyl-tyrosine phosphorylation" 0.00116293835051691
-875 0.0252889902682996 6 43 "GO:0061157;GO:0050779" "mRNA destabilization" 0.0970864683863456
-1043 0.103507584565531 2 16 "GO:0061158" "3'-UTR-mediated mRNA destabilization" 0.262901393497242
-232 0.631503561733852 2 28 "GO:0061178" "regulation of insulin secretion involved in cellular response to glucose stimulus" 0.798947687951161
1325 0.0731602971238552 3 12 "GO:0061333" "renal tubule morphogenesis" 0.20687078233326
-456 0.463391224451169 3 17 "GO:0061337" "cardiac conduction" 0.67439071445181
1619 0.0359982065355659 2 11 "GO:0061343" "cell adhesion involved in heart morphogenesis" 0.127063682778114
-1262 0.00803115377393456 3 29 "GO:0061351" "neural precursor cell proliferation" 0.0426625107036842
-1518 0.060863039695493 2 10 "GO:0061382" "Malpighian tubule tip cell differentiation" 0.18293143089579
680 0.378649162605438 2 11 "GO:0061418" "regulation of transcription from RNA polymerase II promoter in response to hypoxia" 0.605838660168701
-99 0.865900556079759 2 19 "GO:0061462" "protein localization to lysosome" 0.926957646572563
503 0.534357265163792 2 10 "GO:0061484" "hematopoietic stem cell homeostasis" 0.729214817424746
565 0.363585438669249 6 17 "GO:0061512" "protein localization to cilium" 0.592739653523022
-328 0.68572365522849 5 10 "GO:0061515" "myeloid cell development" 0.831352611911348
-622 0.050902822171331 2 65 "GO:0061982" "meiosis I cell cycle process" 0.16249980984683
-233 0.236438105473375 4 173 "GO:0062012" "regulation of small molecule metabolic process" 0.453526645961851
-148 0.665733071904826 2 56 "GO:0062013" "positive regulation of small molecule metabolic process" 0.820119302964359
-291 0.413203933023056 5 52 "GO:0062014" "negative regulation of small molecule metabolic process" 0.633073915732572
485 0.0276444569853886 3 137 "GO:0062197;GO:0034599" "cellular response to chemical stress" 0.102877422096042
-10 0.980464098115236 2 40 "GO:0062207" "regulation of pattern recognition receptor signaling pathway" 0.987785100657377
-387 0.572015683614773 2 14 "GO:0062208" "positive regulation of pattern recognition receptor signaling pathway" 0.758147771140215
-920 0.00193435276269043 3 75 "GO:0065004" "protein-DNA complex assembly" 0.0154784699087131
-413 0.450211304749609 2 22 "GO:0070050" "neuron cellular homeostasis" 0.664348155114927
-219 0.797923395877881 6 9 "GO:0070059" "intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress" 0.890209316820751
359 0.627343447085759 3 12 "GO:0070071" "proton-transporting two-sector ATPase complex assembly" 0.797174622079512
-757 0.045553788085172 7 46 "GO:0070076;GO:0016577;GO:0006482;GO:0008214;GO:0070988" "demethylation" 0.149716754936752
-474 0.488969507180351 2 14 "GO:0070125" "mitochondrial translational elongation" 0.694960916588244
134 0.801943677501664 2 23 "GO:0070129;GO:0062125" "regulation of mitochondrial gene expression" 0.891715982640219
258 0.696970878039947 6 15 "GO:0070131" "positive regulation of mitochondrial translation" 0.835205469894708
-1217 0.00129600472630679 2 46 "GO:0070192" "chromosome organization involved in meiotic cell cycle" 0.0116990696915262
1567 0.00508203181478639 4 21 "GO:0070252" "actin-mediated cell contraction" 0.030861793202521
-656 0.161237485440572 2 30 "GO:0070301" "cellular response to hydrogen peroxide" 0.351695151916088
-931 0.228109135451367 3 11 "GO:0070306" "lens fiber cell differentiation" 0.44339002885118
-225 0.781330685754671 3 10 "GO:0070328;GO:0055090" "triglyceride homeostasis" 0.879779010676983
-1203 0.0528617381742857 6 17 "GO:0070371" "ERK1 and ERK2 cascade" 0.165977161459097
158 0.595430986368103 2 75 "GO:0070372" "regulation of ERK1 and ERK2 cascade" 0.775715063664345
518 0.239114407085487 2 34 "GO:0070373" "negative regulation of ERK1 and ERK2 cascade" 0.456041181821857
-248 0.52142274028432 2 44 "GO:0070374" "positive regulation of ERK1 and ERK2 cascade" 0.716319569172084
-342 0.63026025749944 2 13 "GO:0070498" "interleukin-1-mediated signaling pathway" 0.798508965404696
-478 0.102481498213153 5 77 "GO:0070507;GO:0031110" "regulation of microtubule cytoskeleton organization" 0.261039621759337
2463 0.000863529468874533 2 12 "GO:0070509" "calcium ion import" 0.0085775120477054
-822 0.116048857882115 10 24 "GO:0070534" "protein K63-linked ubiquitination" 0.284137352158701
-584 0.296756159629651 2 21 "GO:0070536" "protein K63-linked deubiquitination" 0.518475264727471
-66 0.906704425380472 4 21 "GO:0070542" "response to fatty acid" 0.948224745446818
-1970 0.00152274851702644 2 17 "GO:0070544" "histone H3-K36 demethylation" 0.0130783583797151
413 0.369557422697512 3 31 "GO:0070555" "response to interleukin-1" 0.599549139919704
529 0.356134406256395 4 20 "GO:0070584" "mitochondrion morphogenesis" 0.584874697920767
1231 3.76868111039958e-05 2 74 "GO:0070588" "calcium ion transmembrane transport" 0.000649671995289528
2711 3.98614766671875e-06 2 19 "GO:0070593" "dendrite self-avoidance" 9.3429706714671e-05
536 0.468754010352831 2 12 "GO:0070613;GO:1903317" "regulation of protein maturation" 0.678389851680843
2047 0.000353747423462885 2 20 "GO:0070633" "transepithelial transport" 0.00425094435731143
-607 0.412030062643711 2 12 "GO:0070723" "response to cholesterol" 0.631947617948411
-797 0.301754163408319 8 11 "GO:0070734" "histone H3-K27 methylation" 0.523563067939629
-439 0.587389120454133 -1 10 "GO:0070816" "obsolete phosphorylation of RNA polymerase II C-terminal domain" 0.768958210199292
-429 0.290243530128784 6 40 "GO:0070828" "heterochromatin organization" 0.513256593318406
-67 0.913894671786575 2 17 "GO:0070830" "bicellular tight junction assembly" 0.953132928576787
2085 0.00692695129779962 2 11 "GO:0070831" "basement membrane assembly" 0.038494107777709
-694 0.193934862623766 2 23 "GO:0070861" "regulation of protein exit from endoplasmic reticulum" 0.399402558734688
-781 0.271566308403757 2 13 "GO:0070863" "positive regulation of protein exit from endoplasmic reticulum" 0.488307655487778
849 0.129099272400347 2 21 "GO:0070884;GO:0106056;GO:0050848" "regulation of calcium-mediated signaling" 0.30446006694945
-1746 0.00231200646469236 -1 20 "GO:0070895" "obsolete negative regulation of transposon integration" 0.0177519576829252
-899 0.0124179334147005 8 51 "GO:0070918" "regulatory ncRNA processing" 0.0584167571902812
698 7.79363575880203e-07 5 341 "GO:0070925" "organelle assembly" 2.4404555098986e-05
-732 0.302726594101605 2 13 "GO:0070932" "histone H3 deacetylation" 0.524909448046391
-596 0.107450211674819 3 48 "GO:0070936" "protein K48-linked ubiquitination" 0.270855627919921
-350 0.682153276747661 -1 9 "GO:0070940" "obsolete dephosphorylation of RNA polymerase II C-terminal domain" 0.829260034335646
368 0.410212750440157 2 33 "GO:0070972" "protein localization to endoplasmic reticulum" 0.630660799295799
-615 0.204346764195263 10 28 "GO:0070979" "protein K11-linked ubiquitination" 0.411148993481115
-1363 0.00919744890394089 3 24 "GO:0070987" "error-free translesion synthesis" 0.047443211334614
-1141 0.0327367072988605 2 23 "GO:0071028;GO:0071027;GO:0071025" "RNA surveillance" 0.118196306297979
-616 0.404799820928259 2 12 "GO:0071044" "histone mRNA catabolic process" 0.627756890029198
763 0.323438740253142 2 11 "GO:0071071" "regulation of phospholipid biosynthetic process" 0.550113503473199
-2177 0.000145489676075053 2 20 "GO:0071168" "protein localization to chromatin" 0.00203533201294524
243 0.263395747214459 3 141 "GO:0071214;GO:0104004" "cellular response to abiotic stimulus" 0.480733221691963
218 0.556048099707845 5 48 "GO:0071222;GO:0071219;GO:0071216" "cellular response to biotic stimulus" 0.748117080775107
-549 0.165203891729886 2 42 "GO:0071230;GO:0071229" "cellular response to acid chemical" 0.357428986803446
73 0.884900969671345 3 26 "GO:0071243;GO:0046685" "response to arsenic-containing substance" 0.936768101507701
526 0.0221062300917009 4 126 "GO:0071248;GO:0071241" "cellular response to inorganic substance" 0.0879635867213352
1751 0.000386352866075724 2 27 "GO:0071260" "cellular response to mechanical stimulus" 0.00454773065266227
-827 0.183092190958731 6 17 "GO:0071276" "cellular response to cadmium ion" 0.38521443641081
1811 7.85475950042214e-07 2 49 "GO:0071277;GO:0051592" "response to calcium ion" 2.4404555098986e-05
1098 0.0495796234771533 2 21 "GO:0071286;GO:0032026" "response to magnesium ion" 0.159418476451208
-189 0.824596577515108 2 9 "GO:0071294" "cellular response to zinc ion" 0.903741614077263
-48 0.953028400615008 3 10 "GO:0071295" "cellular response to vitamin" 0.97549524049896
127 0.868927312751516 3 11 "GO:0071300" "cellular response to retinoic acid" 0.927967138158294
218 0.641976197254075 2 30 "GO:0071312" "cellular response to alkaloid" 0.805333520686802
479 0.484321903960176 3 14 "GO:0071314" "cellular response to cocaine" 0.692406702718882
-78 0.888670300223559 5 21 "GO:0071320" "cellular response to cAMP" 0.937066709627999
19 0.956113766671208 7 57 "GO:0071333;GO:0001678;GO:0071331;GO:0071326;GO:0071322" "intracellular glucose homeostasis" 0.976581033847656
-100 0.594660098197733 2 190 "GO:0071345;GO:0034097" "response to cytokine" 0.775466950895238
324 0.612673310998212 3 16 "GO:0071347" "cellular response to interleukin-1" 0.787049561051549
642 0.366483595361411 2 13 "GO:0071353;GO:0070670" "response to interleukin-4" 0.59543875696246
-88 0.839385371665747 2 35 "GO:0071356" "cellular response to tumor necrosis factor" 0.915817767697377
627 0.313248159451799 3 17 "GO:0071361" "cellular response to ethanol" 0.537741215782076
-791 0.000465871991320711 4 130 "GO:0071363;GO:0070848" "response to growth factor" 0.00529706366301677
-1270 0.0132409260368123 2 25 "GO:0071364;GO:0070849" "response to epidermal growth factor" 0.0613254224337916
526 0.516140497805802 2 10 "GO:0071371" "cellular response to gonadotropin stimulus" 0.71330059337633
-146 0.746944060869559 3 32 "GO:0071383;GO:0071385;GO:0071384" "cellular response to steroid hormone stimulus" 0.859902856804594
103 0.654821538871715 2 124 "GO:0071396" "cellular response to lipid" 0.813845059479516
-34 0.959417043358781 3 15 "GO:0071398" "cellular response to fatty acid" 0.97754052462576
636 0.370931489661455 3 13 "GO:0071404;GO:0055094;GO:0071402" "cellular response to lipoprotein particle stimulus" 0.601048478093031
-20 0.9234872653692 2 148 "GO:0071407" "cellular response to organic cyclic compound" 0.959392680041409
-86 0.639968605803733 2 198 "GO:0071417;GO:1901699" "cellular response to nitrogen compound" 0.804325547839875
571 0.480543320713042 7 10 "GO:0071422;GO:0015744" "succinate transport" 0.689217258693102
-322 0.248342727499948 2 85 "GO:0071456;GO:0036294;GO:0071453" "cellular response to oxygen levels" 0.464686111960687
2204 0.00192144285573875 4 13 "GO:0071467" "cellular response to pH" 0.0154641425016083
837 0.144090164819597 4 20 "GO:0071470" "cellular response to osmotic stress" 0.326555488038985
-439 0.124432023420889 2 81 "GO:0071478" "cellular response to radiation" 0.297923267545354
-1323 0.0030291437527278 5 33 "GO:0071479" "cellular response to ionizing radiation" 0.0217786180223772
-1088 0.046392691972232 2 22 "GO:0071480;GO:0010332" "response to gamma radiation" 0.151582739039059
775 0.212198451650502 2 17 "GO:0071498;GO:0034405" "response to fluid shear stress" 0.422499450678198
-67 0.925268266031959 5 13 "GO:0071526" "semaphorin-plexin signaling pathway" 0.960869338063503
-2457 0.00012518374570754 3 16 "GO:0071539;GO:1905508;GO:0072698;GO:0044380" "protein localization to cytoskeleton" 0.00185828315850304
721 0.275672153037874 3 15 "GO:0071549;GO:0071548" "response to dexamethasone" 0.49368920310827
-314 0.495555064811882 2 31 "GO:0071560;GO:0071559" "response to transforming growth factor beta" 0.702080134240376
1120 0.189530121725678 3 9 "GO:0071577;GO:0006829" "zinc ion transmembrane transport" 0.393492218532255
508 0.262466594070882 3 32 "GO:0071616;GO:0034030;GO:0034033;GO:0035384;GO:0033866" "ribonucleoside bisphosphate biosynthetic process" 0.479692708178794
-247 0.748772032662033 2 11 "GO:0071622" "regulation of granulocyte chemotaxis" 0.861265118929381
-750 0.354464494936679 2 10 "GO:0071634" "regulation of transforming growth factor beta production" 0.583926714223678
-919 0.214038331877428 6 12 "GO:0071638;GO:0032682;GO:0071637" "negative regulation of chemokine production" 0.424580863234215
702 0.14053393139735 3 29 "GO:0071675" "regulation of mononuclear cell migration" 0.322046882241612
-344 0.670701212596434 3 10 "GO:0071676;GO:0002686;GO:2000402" "negative regulation of leukocyte migration" 0.822825362744569
1588 0.0163326889129767 6 15 "GO:0071677" "positive regulation of mononuclear cell migration" 0.0709608858137784
-1596 0.0158500757095756 2 15 "GO:0071684" "organism emergence from protective structure" 0.0696569116710296
18 0.947174057170395 3 87 "GO:0071695;GO:0021700;GO:0048469" "developmental maturation" 0.971908249139514
142 0.707679888231317 2 46 "GO:0071709" "membrane assembly" 0.840409182824035
1897 0.00226648691352218 2 17 "GO:0071711" "basement membrane organization" 0.0175030434477782
26 0.971367440230689 4 13 "GO:0071712" "ER-associated misfolded protein catabolic process" 0.98303179020168
-1421 0.00171812266516154 5 32 "GO:0071763" "nuclear membrane organization" 0.0142901894610238
-1283 0.0826501534430301 2 12 "GO:0071786" "endoplasmic reticulum tubular network organization" 0.22534817346916
2361 3.51687518196013e-14 2 68 "GO:0071805;GO:0006813" "potassium ion transport" 3.35610374507052e-12
-794 0.245918901619367 5 14 "GO:0071880;GO:0071875" "adrenergic receptor signaling pathway" 0.462417526479204
-1469 8.7965518065405e-07 3 74 "GO:0071897;GO:0000731" "DNA biosynthetic process" 2.61159849189736e-05
-1121 6.04484413939393e-06 7 108 "GO:0071900" "regulation of protein serine/threonine kinase activity" 0.000135847939245151
-1132 0.00249561399540417 5 47 "GO:0071901" "negative regulation of protein serine/threonine kinase activity" 0.0188369508353671
-794 0.0272720127384753 2 51 "GO:0071902" "positive regulation of protein serine/threonine kinase activity" 0.102059969239784
478 0.485301792275292 2 14 "GO:0072015;GO:0072310" "podocyte development" 0.693436571636139
739 0.141427055533391 2 26 "GO:0072044;GO:0003094;GO:0097205;GO:0072070;GO:0050891;GO:0035809;GO:0055064;GO:0055081;GO:0015746;GO:0006842;GO:0070294" "collecting duct development" 0.32381584608845
1510 0.00841211942756265 2 20 "GO:0072080;GO:0061326;GO:0072009;GO:0072073" "renal tubule development" 0.0443336944979239
1464 0.0705707722740703 3 10 "GO:0072089" "stem cell proliferation" 0.202106220274722
-341 0.572620428643657 2 18 "GO:0072091" "regulation of stem cell proliferation" 0.758573021981087
-419 0.555543204017603 2 13 "GO:0072132" "mesenchyme morphogenesis" 0.747814328027726
-393 0.56549459944619 2 14 "GO:0072175" "epithelial tube formation" 0.75550078486011
-777 0.0359875804497344 5 48 "GO:0072331" "signal transduction by p53 class mediator" 0.127063682778114
-1070 0.0502171977156773 2 22 "GO:0072332" "intrinsic apoptotic signaling pathway by p53 class mediator" 0.161274461894579
-34 0.956960000226126 3 17 "GO:0072337" "modified amino acid transport" 0.977071884067332
647 0.24764542617308 2 21 "GO:0072348" "sulfur compound transport" 0.463706081804113
559 0.469083242346927 2 11 "GO:0072350" "tricarboxylic acid metabolic process" 0.678389851680843
1399 0.0699966211703772 5 11 "GO:0072375" "medium-term memory" 0.20123204445437
134 0.72246677424591 4 46 "GO:0072384" "organelle transport along microtubule" 0.845197557261415
1020 0.208033000104313 2 10 "GO:0072393" "microtubule anchoring at microtubule organizing center" 0.415965650988535
